serie_id	instrumento	dominio	conducta	conducta_texto	eje	segmento	unidad	ola	calc	result_p	result_lo	result_hi	par_con_anterior	cita_par	marca_2020	nota
ENOE-SECTOR-INFORMAL-ENTIDAD-13	ENOE	trabajo	sector_informal	ENOE PISOS :: sector_informal	entidad	13	proporcion_0_1	2024T2	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=13&ola=2024T2/punto	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=13&ola=2024T2/ic95_lo	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=13&ola=2024T2/ic95_hi	COMPARABLE	forense/prereg-caja/ENOE-PERSISTENCIA-spec-v1_0.md §universo: '12 conductas comparables dentro de era' (era=pos2023)	NO	CELDA-DE-TABLA | SIN-COVARIANZA-LONGITUDINAL | era=pos2023 calidad=ALTA
ENOE-SECTOR-INFORMAL-ENTIDAD-13	ENOE	trabajo	sector_informal	ENOE PISOS :: sector_informal	entidad	13	proporcion_0_1	2024T3	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=13&ola=2024T3/punto	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=13&ola=2024T3/ic95_lo	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=13&ola=2024T3/ic95_hi	COMPARABLE	forense/prereg-caja/ENOE-PERSISTENCIA-spec-v1_0.md §universo: '12 conductas comparables dentro de era' (era=pos2023)	NO	CELDA-DE-TABLA | SIN-COVARIANZA-LONGITUDINAL | era=pos2023 calidad=ALTA
ENOE-SECTOR-INFORMAL-ENTIDAD-13	ENOE	trabajo	sector_informal	ENOE PISOS :: sector_informal	entidad	13	proporcion_0_1	2024T4	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=13&ola=2024T4/punto	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=13&ola=2024T4/ic95_lo	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=13&ola=2024T4/ic95_hi	COMPARABLE	forense/prereg-caja/ENOE-PERSISTENCIA-spec-v1_0.md §universo: '12 conductas comparables dentro de era' (era=pos2023)	NO	CELDA-DE-TABLA | SIN-COVARIANZA-LONGITUDINAL | era=pos2023 calidad=ALTA
ENOE-SECTOR-INFORMAL-ENTIDAD-13	ENOE	trabajo	sector_informal	ENOE PISOS :: sector_informal	entidad	13	proporcion_0_1	2025T1	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=13&ola=2025T1/punto	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=13&ola=2025T1/ic95_lo	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=13&ola=2025T1/ic95_hi	COMPARABLE	forense/prereg-caja/ENOE-PERSISTENCIA-spec-v1_0.md §universo: '12 conductas comparables dentro de era' (era=pos2023)	NO	CELDA-DE-TABLA | SIN-COVARIANZA-LONGITUDINAL | era=pos2023 calidad=ALTA
ENOE-SECTOR-INFORMAL-ENTIDAD-13	ENOE	trabajo	sector_informal	ENOE PISOS :: sector_informal	entidad	13	proporcion_0_1	2025T2	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=13&ola=2025T2/punto	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=13&ola=2025T2/ic95_lo	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=13&ola=2025T2/ic95_hi	COMPARABLE	forense/prereg-caja/ENOE-PERSISTENCIA-spec-v1_0.md §universo: '12 conductas comparables dentro de era' (era=pos2023)	NO	CELDA-DE-TABLA | SIN-COVARIANZA-LONGITUDINAL | era=pos2023 calidad=ALTA
ENOE-SECTOR-INFORMAL-ENTIDAD-13	ENOE	trabajo	sector_informal	ENOE PISOS :: sector_informal	entidad	13	proporcion_0_1	2025T3	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=13&ola=2025T3/punto	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=13&ola=2025T3/ic95_lo	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=13&ola=2025T3/ic95_hi	COMPARABLE	forense/prereg-caja/ENOE-PERSISTENCIA-spec-v1_0.md §universo: '12 conductas comparables dentro de era' (era=pos2023)	NO	CELDA-DE-TABLA | SIN-COVARIANZA-LONGITUDINAL | era=pos2023 calidad=ALTA
ENOE-SECTOR-INFORMAL-ENTIDAD-13	ENOE	trabajo	sector_informal	ENOE PISOS :: sector_informal	entidad	13	proporcion_0_1	2025T4	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=13&ola=2025T4/punto	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=13&ola=2025T4/ic95_lo	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=13&ola=2025T4/ic95_hi	COMPARABLE	forense/prereg-caja/ENOE-PERSISTENCIA-spec-v1_0.md §universo: '12 conductas comparables dentro de era' (era=pos2023)	NO	CELDA-DE-TABLA | SIN-COVARIANZA-LONGITUDINAL | era=pos2023 calidad=ALTA
ENOE-SECTOR-INFORMAL-ENTIDAD-14	ENOE	trabajo	sector_informal	ENOE PISOS :: sector_informal	entidad	14	proporcion_0_1	2005T1	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2005T1/punto	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2005T1/ic95_lo	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2005T1/ic95_hi	PRIMERA		NO	CELDA-DE-TABLA | SIN-COVARIANZA-LONGITUDINAL | era=clasica calidad=ALTA
ENOE-SECTOR-INFORMAL-ENTIDAD-14	ENOE	trabajo	sector_informal	ENOE PISOS :: sector_informal	entidad	14	proporcion_0_1	2008T1	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2008T1/punto	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2008T1/ic95_lo	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2008T1/ic95_hi	COMPARABLE	forense/prereg-caja/ENOE-PERSISTENCIA-spec-v1_0.md §universo: '12 conductas comparables dentro de era' (era=clasica)	NO	CELDA-DE-TABLA | SIN-COVARIANZA-LONGITUDINAL | era=clasica calidad=ALTA
ENOE-SECTOR-INFORMAL-ENTIDAD-14	ENOE	trabajo	sector_informal	ENOE PISOS :: sector_informal	entidad	14	proporcion_0_1	2012T1	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2012T1/punto	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2012T1/ic95_lo	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2012T1/ic95_hi	COMPARABLE	forense/prereg-caja/ENOE-PERSISTENCIA-spec-v1_0.md §universo: '12 conductas comparables dentro de era' (era=clasica)	NO	CELDA-DE-TABLA | SIN-COVARIANZA-LONGITUDINAL | era=clasica calidad=ALTA
ENOE-SECTOR-INFORMAL-ENTIDAD-14	ENOE	trabajo	sector_informal	ENOE PISOS :: sector_informal	entidad	14	proporcion_0_1	2014T1	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2014T1/punto	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2014T1/ic95_lo	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2014T1/ic95_hi	COMPARABLE	forense/prereg-caja/ENOE-PERSISTENCIA-spec-v1_0.md §universo: '12 conductas comparables dentro de era' (era=clasica)	NO	CELDA-DE-TABLA | SIN-COVARIANZA-LONGITUDINAL | era=clasica calidad=ALTA
ENOE-SECTOR-INFORMAL-ENTIDAD-14	ENOE	trabajo	sector_informal	ENOE PISOS :: sector_informal	entidad	14	proporcion_0_1	2016T1	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2016T1/punto	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2016T1/ic95_lo	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2016T1/ic95_hi	COMPARABLE	forense/prereg-caja/ENOE-PERSISTENCIA-spec-v1_0.md §universo: '12 conductas comparables dentro de era' (era=clasica)	NO	CELDA-DE-TABLA | SIN-COVARIANZA-LONGITUDINAL | era=clasica calidad=ALTA
ENOE-SECTOR-INFORMAL-ENTIDAD-14	ENOE	trabajo	sector_informal	ENOE PISOS :: sector_informal	entidad	14	proporcion_0_1	2016T2	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2016T2/punto	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2016T2/ic95_lo	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2016T2/ic95_hi	COMPARABLE	forense/prereg-caja/ENOE-PERSISTENCIA-spec-v1_0.md §universo: '12 conductas comparables dentro de era' (era=clasica)	NO	CELDA-DE-TABLA | SIN-COVARIANZA-LONGITUDINAL | era=clasica calidad=ALTA
ENOE-SECTOR-INFORMAL-ENTIDAD-14	ENOE	trabajo	sector_informal	ENOE PISOS :: sector_informal	entidad	14	proporcion_0_1	2016T3	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2016T3/punto	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2016T3/ic95_lo	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2016T3/ic95_hi	COMPARABLE	forense/prereg-caja/ENOE-PERSISTENCIA-spec-v1_0.md §universo: '12 conductas comparables dentro de era' (era=clasica)	NO	CELDA-DE-TABLA | SIN-COVARIANZA-LONGITUDINAL | era=clasica calidad=ALTA
ENOE-SECTOR-INFORMAL-ENTIDAD-14	ENOE	trabajo	sector_informal	ENOE PISOS :: sector_informal	entidad	14	proporcion_0_1	2016T4	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2016T4/punto	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2016T4/ic95_lo	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2016T4/ic95_hi	COMPARABLE	forense/prereg-caja/ENOE-PERSISTENCIA-spec-v1_0.md §universo: '12 conductas comparables dentro de era' (era=clasica)	NO	CELDA-DE-TABLA | SIN-COVARIANZA-LONGITUDINAL | era=clasica calidad=ALTA
ENOE-SECTOR-INFORMAL-ENTIDAD-14	ENOE	trabajo	sector_informal	ENOE PISOS :: sector_informal	entidad	14	proporcion_0_1	2017T1	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2017T1/punto	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2017T1/ic95_lo	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2017T1/ic95_hi	COMPARABLE	forense/prereg-caja/ENOE-PERSISTENCIA-spec-v1_0.md §universo: '12 conductas comparables dentro de era' (era=clasica)	NO	CELDA-DE-TABLA | SIN-COVARIANZA-LONGITUDINAL | era=clasica calidad=ALTA
ENOE-SECTOR-INFORMAL-ENTIDAD-14	ENOE	trabajo	sector_informal	ENOE PISOS :: sector_informal	entidad	14	proporcion_0_1	2017T2	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2017T2/punto	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2017T2/ic95_lo	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2017T2/ic95_hi	COMPARABLE	forense/prereg-caja/ENOE-PERSISTENCIA-spec-v1_0.md §universo: '12 conductas comparables dentro de era' (era=clasica)	NO	CELDA-DE-TABLA | SIN-COVARIANZA-LONGITUDINAL | era=clasica calidad=ALTA
ENOE-SECTOR-INFORMAL-ENTIDAD-14	ENOE	trabajo	sector_informal	ENOE PISOS :: sector_informal	entidad	14	proporcion_0_1	2017T3	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2017T3/punto	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2017T3/ic95_lo	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2017T3/ic95_hi	COMPARABLE	forense/prereg-caja/ENOE-PERSISTENCIA-spec-v1_0.md §universo: '12 conductas comparables dentro de era' (era=clasica)	NO	CELDA-DE-TABLA | SIN-COVARIANZA-LONGITUDINAL | era=clasica calidad=ALTA
ENOE-SECTOR-INFORMAL-ENTIDAD-14	ENOE	trabajo	sector_informal	ENOE PISOS :: sector_informal	entidad	14	proporcion_0_1	2017T4	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2017T4/punto	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2017T4/ic95_lo	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2017T4/ic95_hi	COMPARABLE	forense/prereg-caja/ENOE-PERSISTENCIA-spec-v1_0.md §universo: '12 conductas comparables dentro de era' (era=clasica)	NO	CELDA-DE-TABLA | SIN-COVARIANZA-LONGITUDINAL | era=clasica calidad=ALTA
ENOE-SECTOR-INFORMAL-ENTIDAD-14	ENOE	trabajo	sector_informal	ENOE PISOS :: sector_informal	entidad	14	proporcion_0_1	2018T1	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2018T1/punto	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2018T1/ic95_lo	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2018T1/ic95_hi	COMPARABLE	forense/prereg-caja/ENOE-PERSISTENCIA-spec-v1_0.md §universo: '12 conductas comparables dentro de era' (era=clasica)	NO	CELDA-DE-TABLA | SIN-COVARIANZA-LONGITUDINAL | era=clasica calidad=ALTA
ENOE-SECTOR-INFORMAL-ENTIDAD-14	ENOE	trabajo	sector_informal	ENOE PISOS :: sector_informal	entidad	14	proporcion_0_1	2018T2	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2018T2/punto	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2018T2/ic95_lo	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2018T2/ic95_hi	COMPARABLE	forense/prereg-caja/ENOE-PERSISTENCIA-spec-v1_0.md §universo: '12 conductas comparables dentro de era' (era=clasica)	NO	CELDA-DE-TABLA | SIN-COVARIANZA-LONGITUDINAL | era=clasica calidad=ALTA
ENOE-SECTOR-INFORMAL-ENTIDAD-14	ENOE	trabajo	sector_informal	ENOE PISOS :: sector_informal	entidad	14	proporcion_0_1	2018T3	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2018T3/punto	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2018T3/ic95_lo	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2018T3/ic95_hi	COMPARABLE	forense/prereg-caja/ENOE-PERSISTENCIA-spec-v1_0.md §universo: '12 conductas comparables dentro de era' (era=clasica)	NO	CELDA-DE-TABLA | SIN-COVARIANZA-LONGITUDINAL | era=clasica calidad=ALTA
ENOE-SECTOR-INFORMAL-ENTIDAD-14	ENOE	trabajo	sector_informal	ENOE PISOS :: sector_informal	entidad	14	proporcion_0_1	2018T4	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2018T4/punto	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2018T4/ic95_lo	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2018T4/ic95_hi	COMPARABLE	forense/prereg-caja/ENOE-PERSISTENCIA-spec-v1_0.md §universo: '12 conductas comparables dentro de era' (era=clasica)	NO	CELDA-DE-TABLA | SIN-COVARIANZA-LONGITUDINAL | era=clasica calidad=ALTA
ENOE-SECTOR-INFORMAL-ENTIDAD-14	ENOE	trabajo	sector_informal	ENOE PISOS :: sector_informal	entidad	14	proporcion_0_1	2019T1	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2019T1/punto	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2019T1/ic95_lo	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2019T1/ic95_hi	COMPARABLE	forense/prereg-caja/ENOE-PERSISTENCIA-spec-v1_0.md §universo: '12 conductas comparables dentro de era' (era=clasica)	NO	CELDA-DE-TABLA | SIN-COVARIANZA-LONGITUDINAL | era=clasica calidad=ALTA
ENOE-SECTOR-INFORMAL-ENTIDAD-14	ENOE	trabajo	sector_informal	ENOE PISOS :: sector_informal	entidad	14	proporcion_0_1	2019T2	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2019T2/punto	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2019T2/ic95_lo	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2019T2/ic95_hi	COMPARABLE	forense/prereg-caja/ENOE-PERSISTENCIA-spec-v1_0.md §universo: '12 conductas comparables dentro de era' (era=clasica)	NO	CELDA-DE-TABLA | SIN-COVARIANZA-LONGITUDINAL | era=clasica calidad=ALTA
ENOE-SECTOR-INFORMAL-ENTIDAD-14	ENOE	trabajo	sector_informal	ENOE PISOS :: sector_informal	entidad	14	proporcion_0_1	2019T3	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2019T3/punto	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2019T3/ic95_lo	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2019T3/ic95_hi	COMPARABLE	forense/prereg-caja/ENOE-PERSISTENCIA-spec-v1_0.md §universo: '12 conductas comparables dentro de era' (era=clasica)	NO	CELDA-DE-TABLA | SIN-COVARIANZA-LONGITUDINAL | era=clasica calidad=ALTA
ENOE-SECTOR-INFORMAL-ENTIDAD-14	ENOE	trabajo	sector_informal	ENOE PISOS :: sector_informal	entidad	14	proporcion_0_1	2019T4	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2019T4/punto	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2019T4/ic95_lo	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2019T4/ic95_hi	COMPARABLE	forense/prereg-caja/ENOE-PERSISTENCIA-spec-v1_0.md §universo: '12 conductas comparables dentro de era' (era=clasica)	NO	CELDA-DE-TABLA | SIN-COVARIANZA-LONGITUDINAL | era=clasica calidad=ALTA
ENOE-SECTOR-INFORMAL-ENTIDAD-14	ENOE	trabajo	sector_informal	ENOE PISOS :: sector_informal	entidad	14	proporcion_0_1	2020T1	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2020T1/punto	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2020T1/ic95_lo	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2020T1/ic95_hi	COMPARABLE	forense/prereg-caja/ENOE-PERSISTENCIA-spec-v1_0.md §universo: '12 conductas comparables dentro de era' (era=clasica)	SI	CELDA-DE-TABLA | SIN-COVARIANZA-LONGITUDINAL | era=clasica calidad=ALTA
ENOE-SECTOR-INFORMAL-ENTIDAD-14	ENOE	trabajo	sector_informal	ENOE PISOS :: sector_informal	entidad	14	proporcion_0_1	2020T3	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2020T3/punto	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2020T3/ic95_lo	RESULT-ENOE-PISOS-TABLA#conducta=sector_informal&eje=entidad&segmento=14&ola=2020T3/ic95_hi	NO-COMPARABLE	forense/prereg-caja/ENOE-PERSISTENCIA-spec-v1_0.md parametros.separar_eras=true: frontera de era clasica->enoen | forense/prereg-caja/DONDE-CAMBIO-spec-v1_0.md §3: 'ENOE sólo se evalúa dentro de era, con los pares que su spec sellada admite'	SI	CELDA-DE-TABLA | SIN-COVARIANZA-LONGITUDINAL | era=enoen calidad=ALTA
