payload_id	sha256_12	instrumento	ola	archivo_miembro	variable_id	texto_reactivo	metodo	universo_declarado
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K106_24	K.106 ¿Como cuántas horas trabajaba usted en una semana normal antes de la muerte de su cónyuge?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K107_24	K.107 ¿Como cuántas horas trabajaba usted en una semana normal después de la muerte de su cónyuge?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K108_24	K.108 Con respecto a los servicios médicos a los que usted tiene derecho, ¿cambió el tipo, costo o cobertura de sus servicios médicos como resultado de la muerte de su cónyuge?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K109_1_24	K.109.1 ¿Qué tipo de cambio se produjo perdió cobertura?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K109_2_24	K.109.2 ¿Qué tipo de cambio se produjo cambió de sistema/cobertura?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K109_3_24	K.109.3 ¿Qué tipo de cambio se produjo tiene más o mejores servicios?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K109_4_24	K.109.4 ¿Qué tipo de cambio se produjo tiene menos o peores servicios?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K109_5_24	K.109.5 ¿Qué tipo de cambio se produjo el costo subió?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K109_6_24	K.109.6 ¿Qué tipo de cambio se produjo el costo bajó?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K109_7_24	K.109.7 ¿Qué tipo de cambio se produjo otro?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K109_8_24	K.109.8 ¿Qué tipo de cambio se produjo? - NO RESPONDE	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K109_9_24	K.109.9 ¿Qué tipo de cambio se produjo? - NO SABE	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K10_1_24	K.10.1 Durante los últimos 12 meses, ¿este negocio le generó ingreso a usted (o a su cónyuge)?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K10_2_24	K.10.2 Durante los últimos 12 meses, ¿este negocio le generó ingreso a usted (o a su cónyuge)?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K110_24	K.110 ¿Usted recibió o va a recibir algún beneficio de seguro de vida debido a la muerte de su cónyuge?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K111_24	K.111 Acerca de gastos asociados con la muerte del cónyuge de usted como gastos de funeral, de tarifas legales y demás. ¿Cómo cuánto se gastó en total por ese tipo de cosas? Excluya gastos médicos	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K112A_24	K.112a ¿Diría usted que fueron más de 7 500 pesos?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K112B_24	K.112b ¿Diría usted que fueron más de 4 000 pesos?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K112C_24	K.112c ¿Diría usted que fueron más de 30 000 pesos?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K113_24	K.113 ¿Algunos de esos gastos fueron cubiertos por un seguro?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K114_1_24	K.114.1 Para pagar los gastos asociados con la enfermedad o accidente y la muerte del cónyuge de usted, ¿tuvo usted que vender bienes o gastar dinero que normalmente no habría tocado, obtener ayuda de familiares o algo más especial para conseguir dinero? - Sí, vender bienes	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K114_2_24	K.114.2 Para pagar los gastos asociados con la enfermedad o accidente y la muerte del cónyuge de usted, ¿tuvo usted que vender bienes o gastar dinero que normalmente no habría tocado, obtener ayuda de familiares o algo más especial para conseguir dinero? - Sí, gastar ahorros	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K114_3_24	K.114.3 Para pagar los gastos asociados con la enfermedad o accidente y la muerte del cónyuge de usted, ¿tuvo usted que vender bienes o gastar dinero que normalmente no habría tocado, obtener ayuda de familiares o algo más especial para conseguir dinero? - Sí, obtener ayuda de familiares o amistades	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K114_4_24	K.114.4 Para pagar los gastos asociados con la enfermedad o accidente y la muerte del cónyuge de usted, ¿tuvo usted que vender bienes o gastar dinero que normalmente no habría tocado, obtener ayuda de familiares o algo más especial para conseguir dinero? - Sí, obtener ayuda de otro tipo	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K114_5_24	K.114.5 Para pagar los gastos asociados con la enfermedad o accidente y la muerte del cónyuge de usted, ¿tuvo usted que vender bienes o gastar dinero que normalmente no habría tocado, obtener ayuda de familiares o algo más especial para conseguir dinero? - No, nada especial	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K114_8_24	K.114.8 Para pagar los gastos asociados con la enfermedad o accidente y la muerte del cónyuge de usted, ¿tuvo usted que vender bienes o gastar dinero que normalmente no habría tocado, obtener ayuda de familiares o algo más especial para conseguir dinero? - NO RESPONDE	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K114_9_24	K.114.9 Para pagar los gastos asociados con la enfermedad o accidente y la muerte del cónyuge de usted, ¿tuvo usted que vender bienes o gastar dinero que normalmente no habría tocado, obtener ayuda de familiares o algo más especial para conseguir dinero? - NO SABE	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K116_1_24	K.116.1 ¿Esta ayuda usted la recibió de alguna(ún) hija(o), otro familiar, o de alguien más? - Hijas(os)/Nueras/Yernos/Nietas(os)	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K116_2_24	K.116.2 ¿Esta ayuda usted la recibió de alguna(ún) hija(o), otro familiar, o de alguien más? - Otras(os) parientes	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K116_3_24	K.116.3 ¿Esta ayuda usted la recibió de alguna(ún) hija(o), otro familiar, o de alguien más? - Alguien más	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K116_4_24	K.116.4 ¿Esta ayuda usted la recibió de alguna(ún) hija(o), otro familiar, o de alguien más? - Institución o caridad	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K116_8_24	K.116.8 ¿Esta ayuda usted la recibió de alguna(ún) hija(o), otro familiar, o de alguien más? - NO RESPONDE	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K116_9_24	K.116.9 ¿Esta ayuda usted la recibió de alguna(ún) hija(o), otro familiar, o de alguien más? - NO SABE	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K11_1_24	K.11.1 ¿Como cuánto ingreso produjo este negocio en un mes normal? Cuente ingresos antes de descontar gastos	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K11_2_24	K.11.2 ¿Como cuánto ingreso produjo este negocio en un mes normal? Cuente ingresos antes de descontar gastos	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K12A1_24	K.12a.1 ¿Diría usted que fueron más de 60 000 pesos?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K12A2_24	K.12a.2 ¿Diría usted que fueron más de 60 000 pesos?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K12B1_24	K.12b.1 ¿Diría usted que fueron más de 20 000 pesos?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K12B2_24	K.12b.2 ¿Diría usted que fueron más de 20 000 pesos?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K12C1_24	K.12c.1 ¿Diría usted que fueron más de 180 000 pesos?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K12C2_24	K.12c.2 ¿Diría usted que fueron más de 180 000 pesos?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K13_1_24	K.13.1 ¿Como cuánto gastó en este negocio en un mes normal?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K13_2_24	K.13.2 ¿Como cuánto gastó en este negocio en un mes normal?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K14A1_24	K.14a.1 ¿Diría usted que fueron más de 60 000 pesos?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K14A2_24	K.14a.2 ¿Diría usted que fueron más de 60 000 pesos?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K14B1_24	K.14b.1 ¿Diría usted que fueron más de 20 000 pesos?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K14B2_24	K.14b.2 ¿Diría usted que fueron más de 20 000 pesos?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K14C1_24	K.14c.1 ¿Diría usted que fueron más de 180 000 pesos?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K14C2_24	K.14c.2 ¿Diría usted que fueron más de 180 000 pesos?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K15_1_24	K.15.1 ¿Como cuánta ganancia le dejó a usted (o su cónyuge) este negocio en un mes normal?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K15_2_24	K.15.2 ¿Como cuánta ganancia le dejó a usted (o su cónyuge) este negocio en un mes normal?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K16A1_24	K.16a.1 ¿Diría usted que fueron más de 20 000 pesos?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K16A2_24	K.16a.2 ¿Diría usted que fueron más de 20 000 pesos?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K16B1_24	K.16b.1 ¿Diría usted que fueron más de 8 000 pesos?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K16B2_24	K.16b.2 ¿Diría usted que fueron más de 8 000 pesos?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K16C1_24	K.16c.1 ¿Diría usted que fueron más de 60 000 pesos?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K16C2_24	K.16c.2 ¿Diría usted que fueron más de 60 000 pesos?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K17_24	K.17 Excluyendo su casa principal o su segunda residencia, ¿es propietaria(o) usted (o su cónyuge) de alguna propiedad de bienes raíces, como tierras, lotes o propiedades para renta?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K18_1_24	K.18.1 ¿Quién es la (el) dueña(o), o sea, a nombre de quién está esa propiedad?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K19_1_24	K.19.1 ¿Está completamente pagada o tiene deudas pendientes sobre esa propiedad?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K1_24	K.1 ¿Es propietaria(o) usted (o su cónyuge) de algún negocio, tierra de cultivo o cría de animales para su venta o explotación o realiza alguna actividad por su cuenta? (Incluya empleadas(os) por cuenta propia y patronas(es))	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K20_1_24	K.20.1 ¿Como cuánto dinero le falta por pagar?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K21A1_24	K.21a.1 ¿Diría usted que son más de 180 000 pesos?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K21B1_24	K.21b.1 ¿Diría usted que son más de 95 000 pesos?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K21C1_24	K.21c.1 ¿Diría usted que son más de 500 000 pesos?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K24_1_24	K.24.1 Si la vendiera ahora ¿como cuánto le darían a usted (o su cónyuge)?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K25A1_24	K.25a.1 ¿Diría usted que son más de 180 000 pesos?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K25B1_24	K.25b.1 ¿Diría usted que son más de 95 000 pesos?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K25C1_24	K.25c.1 ¿Diría usted que son más de 500 000 pesos?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K26_1_24	K.26.1 Durante el año pasado, ¿esa propiedad le generó ingreso a usted (o a su cónyuge)?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K27_1_24	K.27.1 ¿Como cuánto ingreso produjo esa propiedad en un mes normal? Cuente ingresos antes de descontar gastos	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K28A1_24	K.28a.1 ¿Diría usted que fueron más de 7 500 pesos?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K28B1_24	K.28b.1 ¿Diría usted que fueron más de 2 500 pesos?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K28C1_24	K.28c.1 ¿Diría usted que fueron más de 25 000 pesos?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K29_1_24	K.29.1 ¿Como cuánto gastó en esa propiedad en un mes normal?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K2_1_24	K.2.1 ¿Quién es la persona propietaria de este negocio?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K2_2_24	K.2.2 ¿Quién es la persona propietaria de este negocio?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K30A1_24	K.30a.1 ¿Diría usted que fueron más de 1 000 pesos?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K30B1_24	K.30b.1 ¿Diría usted que fueron más de 250 pesos?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K30C1_24	K.30c.1 ¿Diría usted que fueron más de 3 000 pesos?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K31A_24	K.31a ¿Usted (o su cónyuge) tiene(n) cuentas de cheques, ahorro, inversiones a plazo fijo?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K31B_24	K.31b ¿Usted (o su cónyuge) tiene(n) préstamos hechos a terceros?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K31C_24	K.31c ¿Usted (o su cónyuge) tiene(n) acciones, bonos y cédulas por participación en empresas?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K32_1_24	K.32.1 ¿Quién es la (el) propietaria(o) de estas(os) (CONCEPTO)?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K32_2_24	K.32.2 ¿Quién es la (el) propietaria(o) de estas(os) (CONCEPTO)?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K32_3_24	K.32.3 ¿Quién es la (el) propietaria(o) de estas(os) (CONCEPTO)?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K33_1_24	K.33.1 Sumando todas las cuentas ¿como cuánto es el valor de estas(os)?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K33_2_24	K.33.2 Sumando todas las cuentas ¿como cuánto es el valor de estas(os)?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K33_3_24	K.33.3 Sumando todas las cuentas ¿como cuánto es el valor de estas(os)?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K34A1_24	K.34a.1 ¿Diría usted que son más de 30 000 pesos?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K34A2_24	K.34a.2 ¿Diría usted que son más de 30 000 pesos?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K34A3_24	K.34a.3 ¿Diría usted que son más de 30 000 pesos?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
enasem2024/enasem_2024_fd.xlsx	79b02638baa7	enasem2024	NO_DETERMINADO	TR_ENASEM24_SECT_G_J_K	K34B1_24	K.34b.1 ¿Diría usted que son más de 15 000 pesos?	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
